,text,label
18581,@sudwestair watch planes do their thing https://t.co/iItoJhuIKH,neutral
18582,@SouthwestAir continues to be the best airlines,neutral
18583,@SouthwestAir thank you!!,neutral
18584,"@SouthwestAir did. Sorry, I thought I was already.",neutral
18585,@SouthwestAir if only you could control the weather in Las Vegas,neutral
18586,@SouthwestAir could you tell me if there is a way to add an RR# to a flight that has already taken place?,neutral
18587,@SouthwestAir my ticket was booked 1/27 to CUN. Does the arrival time reflect that CUN is now at EST time?,neutral
18588,"@SouthwestAir understands the time, these children need to go home!",neutral
18589,"@SouthwestAir Thanks, Lindsey. An idea of when I'm going to get there?! Stuck in Denver and says ""listen better to the intercom"".",neutral
18590,"@SouthwestAir easy to repair, let the company select actually embark 1st, then embark pre-boards...",neutral
18591,@SouthwestAir needs help to get an extension on an expired flight.,neutral
18592,@SouthwestAir when can we expect customer service in Dallas to be available,neutral
18593,@SouthwestAir Can my wife's RR points be transferred to my RR account?,neutral
18594,@SouthwestAir: Thank you.Do flights operate now or Cancel Stolen?,neutral
18595,@SouthwestAir we checked right at 24h mark. Group C boarding with children 6 years and 8 dnt want to be divided. What do we do?,neutral
18596,@SouthwestAir: Hello..are flights departing from the airport @DallasLoveField this noon. I am supposed to travel on flight 376 to San Antonio,neutral
18597,@SouthwestAir We invite Fallow @HelacoHLC to know our activities.Condom-Rito Family Health Prevention Programs.We R 501(C)(3),neutral
18598,"@SouthwestAir unveils 4 new flights #, including 2 from #Ohio http://t.co/grkBj7bxlk",neutral
18599,@SouthwestAir starts daily #B737-700 flights from #Washington Reagan to #FtLauderdale on 8AUG #avgeek,neutral
18600,@SouthwestAir will stop its daily #B737-700 flights from #Washington Reagan to #FtMyers on 8AUG #avgeek,neutral
18601,@SouthwestAir starts 2xdaily #B737-700 flights from #OrangeCounty to #Portland OR on 8AUG #avgeek,neutral
18602,@SouthwestAir starts daily #B737-700 flights from #Columbus OH to #Oakland on 8AUG #avgeek,neutral
18603,@SouthwestAir will start twice a day #B737-700 flights from #Columbus OH to #Boston @BostonLogan on August 8 #avgeek,neutral
18604,@SouthwestAir @ClinicPolly Thank you-- I may have already answered but it was 8UXZJ2,neutral
18605,@SouthwestAir Can you equip a 737 with flamethrowers and a snow plough?,neutral
18606,"@SouthwestAir unveils 4 new routes, including 2 from #Ohio http://t.co/4uRzvBPJKO via @usatoday",neutral
18607,"@SouthwestAir Thank you for connecting to #Passbook. Maybe it's old news, but it's my first flight 2015.",neutral
18608,@SouthwestAir didn't make clothes before at the hotel - suggestions?,neutral
18609,@SouthwestAir may want to direct this to people at @FurryFiesta tok,neutral
18610,@SouthwestAir Is there a link to a site that displays cancelled delays or flights to and from @DallasLoveField?,neutral
18611,@SouthwestAir Are there discounts every Tuesday because I leave Birmingham Airport in San Fran next week in March some time,neutral
18612,"@SouthwestAir How can I get a companion pass??? Thank you, Lin S",neutral
18613,"@SouthwestAir the children of the Lasalle mission have failed in the Orlando region, they cannot return to Bos or PVD until MERCREDI?",neutral
18614,@SouthwestAir Pls Help Baby Hannah get the rescue surgery she needs.She needs your help.Pls Donate/RT http://t.co/v4ZVUGMkJw,neutral
18615,@SouthwestAir arrangements to reimburse me for the rental I had to get?,neutral
18616,@SouthwestAir received an e-mail confirmation of the purchase of wifi on a recent flight. The problem is that I never flew with you.,neutral
18617,@SouthwestAir Vol. 3744 (N284WN) departs @FlyTPA en route to @PHXSkyHarbor http://t.co/Bd5tvr3Gcy,neutral
18618,@SouthwestAir Are flights going to Dallas this morning?,neutral
18619,@SouthwestAir must have been trapped in the headquarters:( http://t.co/dzeGAPfqw1,neutral
18620,"@SouthwestAir #DestinationDragons @Imaginedragons Scavenger Hunt Vegas, BE READY!!! http://t.co/vHgkiTzSaw",neutral
18621,"@SouthwestAir I'm in, let's go!",neutral
18622,"@sudwestair, kudos to your representative ""Patricia"" at door B11 this Sunday morning at #Chicago #Midway #MDW,... http://t.co/MmCWkqp2gy",neutral
18623,"@SouthwestAir Just by reading your boarding policy, we are a group of 8 travelers with children ranging from 3-10, is it possible to sit together?",neutral
18624,"@sudwestair yes, flight 7h tomorrow, will add 60-90 min more because of roads / snow",neutral
18625,@SouthwestAir I know that not everyone in flight can be the first time to fly. But in case they are people in front of the plane 1st step from the back?!?,neutral
18626,@SouthwestAir can I have my Companion pass please.,neutral
18627,"@SouthwestAir yes, please #companypass",neutral
18628,@sudwestair Winter Weather for Denver extended for tomorrow by chance? Even at Late Flightr in the day would be super useful.,neutral
18629,@SouthwestAir Free TV Watching Daytona 500! #Boss http://t.co/SbGBN7oUXy,neutral
18630,@SouthwestAir how can I get a companion pass,neutral
18631,@SouthwestAir especially if it's your mother! #IChangedYourDiaper,neutral
18632,@SouthwestAir @MegElizabeth631 how you like the treatment #redcarpet,neutral
18633,@SouthwestAir I leave CUN tomorrow to DEN - can I change my flight due to travel notice??,neutral
18634,@SouthwestAir How long does it take for my Rapid Rewards points to be credited to my account?,neutral
18635,@SouthwestAir Flight 3267 (N659SW) arrives at @FlyTPA after the flight of @MitchellAirport http://t.co/LJ2YdKoR8q,neutral
18636,@SouthwestAir I have a child traveling across the country... she will be 11 in March... and (continued) http://t.co/Enh1keUTd,neutral
18637,@SouthwestAir how do you get one?,neutral
18638,@SouthwestAir retires with my husband and it's our 25th wedding anniversary this year! Companion pass please!!,neutral
18639,@SouthwestAir wants to leave New Orleans Houston to see my dad at MD Anderson can you help me,neutral
18640,@SouthwestAir flying by myself becomes old,neutral
18641,@SouthwestAir yes please.My son lives in NJ.,neutral
18642,@SouthwestAir pass companion please!,neutral
18643,".@SouthwestAir Well, we all need something to aim for.",neutral
18644,@SouthwestAir gives me,neutral
18645,Do @SouthwestAir flights always go to DAL?,neutral
18646,@SouthwestAir Is the service in Aruba permanently interrupted in August?,neutral
18647,@SouthwestAir I would love a lot of bwi at Memorial Day weekend aka my weekend bday,neutral
18648,@SouthwestAir I'd love a +1 #Red Carpet treatment,neutral
18649,@SouthwestAir how can I get my companion pass?,neutral
18650,@SouthwestAir Tell me the secrets to fly high #Red Carpet,neutral
18651,@SouthwestAir where are the mines?,neutral
18652,@SouthwestAir... and how to get this companion passage?,neutral
18653,@SouthwestAir https://t.co/OQUKSo3s2O subscribe please https://t.co/OQUKSo3s2O,neutral
18654,@SouthwestAir Can I get help with Canceled Flighting my flight reservation?,neutral
18655,@SouthwestAir I followed you. Waiting for your DM.,neutral
18656,"@SouthwestAir -U doesn't have Atlanta in San Fransisco for $99 in the current sale, as u had in the last sale?I'm looking for 2 return tickets",neutral
18657,@SouthwestAir got it. Next time I'll know about the extra payment to make the A line.,neutral
18658,@SouthwestAir Flying South by Southwest from SJC to SNA Tuesday http://t.co/KJKuVJ6CMo,neutral
18659,@SouthwestAir still planning on flights to Dal? We try to fly tomorrow lax,neutral
18660,@SouthwestAir My GF lost the promise ring I gave her on Flight 2707 2/21/2015 SFO&gt;SNA. It's an infinite silver band ring.,neutral
18661,"@SouthwestAir Travel with a Thursday of 13 years old. He doesn't need an ID, does he?",neutral
18662,@SouthwestAir How did Dallas arrive? I plan to arrive at 10:30 and wonder if I'll be stuck in St. Louis instead.,neutral
18663,@SouthwestAir your hold music sounds like it was Super Mario Bros for the color gameboy,neutral
18664,"@SouthwestAir when the two free promotional flights return?! By looking in the first card, but could retain or go with another option!",neutral
18665,@SouthwestAir finished,neutral
18666,@SouthwestAir currently booked by Dallas but I heard they were expecting an ice storm (sigh) #strandedNYC,neutral
18667,@SouthwestAir visits our first science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz,neutral
18668,@SouthwestAir Wish allowed you http://t.co/0pDntGBXC6 to access your site for price tracking.,neutral
18669,@SouthwestAir @TheAcademy left at #hotlanta http://t.co/x5ZQssJtRB,neutral
18670,@SouthwestAir organizes a party in the terminal of the atl. #letitgo http://t.co/qxTeqZm3yz,neutral
18671,@SouthwestAir I heard a rumor that flight 898 was cancelled stolen. Is that true?,neutral
18672,@SouthwestAir how can I check if my flight to New York should be delayed or cancelled stolen for this Tuesday?,neutral
18673,@SouthwestAir -- updates on cancelled flights DAL flights? I have a connecting flight there and I hope it won't take long due to the weather,neutral
18674,@SouthwestAir my flight continues to Vegas after my stop. Don't be upset if a clandestine.,neutral
18675,@Southwest Air Safety in Dallas!,neutral
18676,"@SouthwestAir BTW, not a delay of time. We had a good time in Sunny California. #nolove #no excuses #cali http://t.co/kumtbgER03",neutral
18677,"@SouthwestAir check the head of the plane, there was dynamite placed on it",neutral
18678,@SouthwestAir For 2 years I have been getting A-list status thanks to a promo-fly 3 e trip in 2-3 months. How can I get this option again? #loyal,neutral
